Instrument,p_up,beta,group,eligible,reason_codes,rank,formation_session
ON.OQ,0.7835615807329176,1.9122809716559868,ai_semiconductor,True,OK,2.0,2022-07-06
HPE.N,0.7738675789881799,0.9011474477698388,server_network,True,OK,3.0,2022-07-06
NXPI.OQ,0.7645706143726886,1.4400414334182643,ai_semiconductor,True,OK,4.0,2022-07-06
HON.OQ,0.7590160793248455,0.7386897134054198,robotics_autonomy,True,OK,5.0,2022-07-06
DELL.N,0.7587113181792998,1.000422051896261,server_network,True,OK,6.0,2022-07-06
WDC.OQ,0.7542878990756154,1.2394879088159685,memory_hbm_storage,True,OK,7.0,2022-07-06
TER.OQ,0.7520852011524204,1.69376911142057,robotics_autonomy,True,OK,8.0,2022-07-06
AVGO.OQ,0.7512748877494047,1.2790130018493109,gpu_accelerator,True,OK,9.0,2022-07-06
DLR.N,0.7496658627626079,0.716604000207425,data_center_power_cooling,True,OK,10.0,2022-07-06
ADI.OQ,0.749295488226759,1.269786896010109,ai_semiconductor,True,OK,11.0,2022-07-06
INTC.OQ,0.7451530450252424,1.0760825582298832,gpu_accelerator,True,OK,12.0,2022-07-06
TXN.OQ,0.7437544406799146,0.9797148563517444,ai_semiconductor,True,OK,13.0,2022-07-06
AMD.OQ,0.741802572975746,2.1590430121183406,gpu_accelerator,True,OK,14.0,2022-07-06
CSCO.OQ,0.7372218007172214,0.7904015731621922,server_network,True,OK,15.0,2022-07-06
ETN.N,0.7354728044546196,0.8528519267351643,data_center_power_cooling,True,OK,16.0,2022-07-06
JNPR.N^G25,0.7283649744563332,0.9907350011908114,server_network,True,OK,17.0,2022-07-06
APTV.N,0.7256938837383605,1.588112053779234,robotics_autonomy,True,OK,18.0,2022-07-06
IRM.N,0.720183792398923,0.862400397044736,data_center_power_cooling,True,OK,19.0,2022-07-06
NVDA.OQ,0.7160560496507768,2.308456290704943,gpu_accelerator,True,OK,20.0,2022-07-06
AMT.N,0.713714990610176,0.7220447167269681,data_center_power_cooling,True,OK,21.0,2022-07-06
JCI.N,0.702903974111046,0.8653355688373217,data_center_power_cooling,True,OK,22.0,2022-07-06
SNPS.OQ,0.6965641813613367,1.499193096676528,cloud_software,True,OK,23.0,2022-07-06
CARR.N,0.6942367926675874,1.0145176189188343,data_center_power_cooling,True,OK,24.0,2022-07-06
QCOM.OQ,0.687984329889684,1.568247567911618,ai_semiconductor,True,OK,25.0,2022-07-06
NTAP.OQ,0.6868415611644408,0.9708117586242831,memory_hbm_storage,True,OK,26.0,2022-07-06
MSFT.OQ,0.6831383557003,1.2222205806176565,cloud_software,True,OK,27.0,2022-07-06
TRMB.OQ,0.6831183487059047,1.4054255520018388,robotics_autonomy,True,OK,28.0,2022-07-06
MPWR.OQ,0.6818947187562154,2.1659957283233275,ai_semiconductor,True,OK,29.0,2022-07-06
TT.N,0.6817264816935144,0.9045418496419936,data_center_power_cooling,True,OK,30.0,2022-07-06
EQIX.OQ,0.6751210419953343,0.9633437156930924,data_center_power_cooling,True,OK,31.0,2022-07-06
CDNS.OQ,0.6729512251599368,1.510213519456097,cloud_software,True,OK,32.0,2022-07-06
STX.OQ,0.6642362191875569,1.1014302608491224,memory_hbm_storage,True,OK,33.0,2022-07-06
ROK.N,0.646531980110766,0.8888926623041571,robotics_autonomy,True,OK,34.0,2022-07-06
ORCL.N,0.6385488716262819,0.9557573446070644,cloud_software,True,OK,35.0,2022-07-06
ANET.N,0.6349805989604144,1.4957533361361697,server_network,True,OK,36.0,2022-07-06
MU.OQ,0.6344421686281438,1.5788002956970455,memory_hbm_storage,True,OK,37.0,2022-07-06
ZBRA.OQ,0.6331800488944185,1.3960790831414929,robotics_autonomy,True,OK,38.0,2022-07-06
TSLA.OQ,0.6265289981043294,2.041104856800395,robotics_autonomy,True,OK,39.0,2022-07-06
NOW.N,0.626411785081184,1.827039027638249,cloud_software,True,OK,40.0,2022-07-06
ISRG.OQ,0.6259274068627926,1.4555084870194153,robotics_autonomy,True,OK,41.0,2022-07-06
GOOG.OQ,0.6228792351637558,1.2814239584649765,cloud_software,True,OK,42.0,2022-07-06
AMZN.OQ,0.6054978796192422,1.685314277509142,cloud_software,True,OK,43.0,2022-07-06
META.OQ,0.5931461027665239,1.857499851742332,cloud_software,True,OK,44.0,2022-07-06
CIEN.N,,,server_network,False,NO_ACTIVE_MEMBERSHIP_ROW,,2022-07-06
MRVL.OQ,,,gpu_accelerator,False,NO_ACTIVE_MEMBERSHIP_ROW,,2022-07-06
PLTR.OQ,,,cloud_software,False,NO_ACTIVE_MEMBERSHIP_ROW,,2022-07-06
SNDK.OQ,,,memory_hbm_storage,False,NO_ACTIVE_MEMBERSHIP_ROW,,2022-07-06
VRT.N,,,data_center_power_cooling,False,NO_ACTIVE_MEMBERSHIP_ROW,,2022-07-06
INTC.OQ,0.42631675847288647,1.07554544635358,gpu_accelerator,True,OK,1.0,2022-08-04
CDNS.OQ,0.38105482965755505,1.4370990559568004,cloud_software,True,OK,2.0,2022-08-04
QCOM.OQ,0.3780028749630118,1.487711473809093,ai_semiconductor,True,OK,3.0,2022-08-04
IBM.N,0.3706540982941608,0.4419334989284723,cloud_software,True,OK,4.0,2022-08-04
IRM.N,0.3561086331741824,0.8150717537809735,data_center_power_cooling,True,OK,5.0,2022-08-04
ORCL.N,0.353484340873677,0.9742581559978356,cloud_software,True,OK,6.0,2022-08-04
CARR.N,0.35247210354542297,1.037620776728976,data_center_power_cooling,True,OK,7.0,2022-08-04
JCI.N,0.34880243037794384,0.9041435056983232,data_center_power_cooling,True,OK,8.0,2022-08-04
SNPS.OQ,0.34817142075096563,1.4535491312425062,cloud_software,True,OK,9.0,2022-08-04
DELL.N,0.3432122695402964,1.0081926240900765,server_network,True,OK,10.0,2022-08-04
DLR.N,0.3412767889455887,0.7132091771010395,data_center_power_cooling,True,OK,11.0,2022-08-04
CSCO.OQ,0.33548578902418397,0.8040987763966067,server_network,True,OK,12.0,2022-08-04
HPE.N,0.33214729647035446,0.924022593039724,server_network,True,OK,13.0,2022-08-04
JNPR.N^G25,0.32900878341136885,0.9348115419209636,server_network,True,OK,14.0,2022-08-04
HON.OQ,0.32540836675907864,0.7801062400599541,robotics_autonomy,True,OK,15.0,2022-08-04
GOOG.OQ,0.3223437016871044,1.3326970236408828,cloud_software,True,OK,16.0,2022-08-04
NTAP.OQ,0.32122119928595105,0.9546283240267048,memory_hbm_storage,True,OK,17.0,2022-08-04
AMT.N,0.32109610718787507,0.6669403595472376,data_center_power_cooling,True,OK,18.0,2022-08-04
AVGO.OQ,0.3123697482556062,1.232172886772358,gpu_accelerator,True,OK,19.0,2022-08-04
NVDA.OQ,0.30707753109347535,2.2549041219134254,gpu_accelerator,True,OK,20.0,2022-08-04
AMD.OQ,0.30601895522761013,2.078165970517929,gpu_accelerator,True,OK,21.0,2022-08-04
STX.OQ,0.3049521741346276,1.1381715181520151,memory_hbm_storage,True,OK,22.0,2022-08-04
ADI.OQ,0.30291025849316644,1.271531727939112,ai_semiconductor,True,OK,23.0,2022-08-04
MU.OQ,0.301652199272583,1.5493035398248882,memory_hbm_storage,True,OK,24.0,2022-08-04
MSFT.OQ,0.30097038738945303,1.2569631023539505,cloud_software,True,OK,25.0,2022-08-04
WDC.OQ,0.296904257706227,1.2975150079354272,memory_hbm_storage,True,OK,26.0,2022-08-04
ROK.N,0.29567314078016615,1.031627487648318,robotics_autonomy,True,OK,27.0,2022-08-04
TRMB.OQ,0.29282196649312714,1.39204346003959,robotics_autonomy,True,OK,28.0,2022-08-04
ETN.N,0.29130343148992094,0.9035355078894576,data_center_power_cooling,True,OK,29.0,2022-08-04
META.OQ,0.2902387630737699,1.8741412758816087,cloud_software,True,OK,30.0,2022-08-04
ZBRA.OQ,0.28773752553224724,1.428336785015418,robotics_autonomy,True,OK,31.0,2022-08-04
NXPI.OQ,0.27938539881271895,1.404415570307396,ai_semiconductor,True,OK,32.0,2022-08-04
ISRG.OQ,0.2764535675585139,1.408682958723802,robotics_autonomy,True,OK,33.0,2022-08-04
TT.N,0.27263187141857764,0.9698985134589372,data_center_power_cooling,True,OK,34.0,2022-08-04
TXN.OQ,0.27082215761379486,1.0374390145454977,ai_semiconductor,True,OK,35.0,2022-08-04
TER.OQ,0.2671824642038465,1.6166735656041729,robotics_autonomy,True,OK,36.0,2022-08-04
NOW.N,0.26037055659355807,1.796661442646883,cloud_software,True,OK,37.0,2022-08-04
EQIX.OQ,0.24850496048507442,0.9653574241559728,data_center_power_cooling,True,OK,38.0,2022-08-04
APTV.N,0.24250444806049912,1.6867986600451574,robotics_autonomy,True,OK,39.0,2022-08-04
ANET.N,0.23426509914525417,1.5391942118348505,server_network,True,OK,40.0,2022-08-04
AMZN.OQ,0.23034835748321905,1.7252733546039698,cloud_software,True,OK,41.0,2022-08-04
TSLA.OQ,0.22181769293389297,1.9689780901744367,robotics_autonomy,True,OK,42.0,2022-08-04
ON.OQ,0.20846996595337156,1.9394366614664005,ai_semiconductor,True,OK,43.0,2022-08-04
MPWR.OQ,0.14981555525213835,2.1044377920900112,ai_semiconductor,True,OK,44.0,2022-08-04
CIEN.N,,,server_network,False,NO_ACTIVE_MEMBERSHIP_ROW,,2022-08-04
MRVL.OQ,,,gpu_accelerator,False,NO_ACTIVE_MEMBERSHIP_ROW,,2022-08-04
PLTR.OQ,,,cloud_software,False,NO_ACTIVE_MEMBERSHIP_ROW,,2022-08-04
SNDK.OQ,,,memory_hbm_storage,False,NO_ACTIVE_MEMBERSHIP_ROW,,2022-08-04
VRT.N,,,data_center_power_cooling,False,NO_ACTIVE_MEMBERSHIP_ROW,,2022-08-04
NVDA.OQ,0.8132875335926754,2.235900205002292,gpu_accelerator,True,OK,1.0,2022-09-02
MPWR.OQ,0.7272625122724815,2.085971181894384,ai_semiconductor,True,OK,2.0,2022-09-02
AMD.OQ,0.6946665323913391,1.9847832134138963,gpu_accelerator,True,OK,3.0,2022-09-02
SNPS.OQ,0.6923710027051304,1.3289881253131774,cloud_software,True,OK,4.0,2022-09-02
ANET.N,0.6652397177261351,1.4575288309829346,server_network,True,OK,5.0,2022-09-02
CDNS.OQ,0.6564631566379574,1.353125511940474,cloud_software,True,OK,6.0,2022-09-02
DELL.N,0.6536513471353819,1.2282087925382017,server_network,True,OK,7.0,2022-09-02
AVGO.OQ,0.6517865211694875,1.2404928291679276,gpu_accelerator,True,OK,8.0,2022-09-02
QCOM.OQ,0.6500508669354244,1.417991287754678,ai_semiconductor,True,OK,9.0,2022-09-02
HPE.N,0.6317911680572864,0.9783375834265146,server_network,True,OK,10.0,2022-09-02
TSLA.OQ,0.6251835833569331,1.934784931873918,robotics_autonomy,True,OK,11.0,2022-09-02
STX.OQ,0.6247872217770701,1.2269430383297777,memory_hbm_storage,True,OK,12.0,2022-09-02
TER.OQ,0.612731613291037,1.6608065609218488,robotics_autonomy,True,OK,13.0,2022-09-02
ADI.OQ,0.6093748790367058,1.2328245942823637,ai_semiconductor,True,OK,14.0,2022-09-02
MSFT.OQ,0.6015177801705676,1.2276410156321151,cloud_software,True,OK,15.0,2022-09-02
ISRG.OQ,0.6008933326063093,1.4457042420668826,robotics_autonomy,True,OK,16.0,2022-09-02
AMZN.OQ,0.6000013448709196,1.7291157697841115,cloud_software,True,OK,17.0,2022-09-02
ON.OQ,0.5974450388959959,1.8959983418684812,ai_semiconductor,True,OK,18.0,2022-09-02
INTC.OQ,0.5936192897995107,1.0848826128959173,gpu_accelerator,True,OK,19.0,2022-09-02
CSCO.OQ,0.590462556171299,0.8163569272457034,server_network,True,OK,20.0,2022-09-02
WDC.OQ,0.5902610590430102,1.343363824353402,memory_hbm_storage,True,OK,21.0,2022-09-02
TRMB.OQ,0.5845953733328014,1.4065502994407535,robotics_autonomy,True,OK,22.0,2022-09-02
JNPR.N^G25,0.5740791001279798,0.9758469495683174,server_network,True,OK,23.0,2022-09-02
TXN.OQ,0.570791141164859,1.0308743728298186,ai_semiconductor,True,OK,24.0,2022-09-02
DLR.N,0.5672449857452876,0.7306485140510738,data_center_power_cooling,True,OK,25.0,2022-09-02
NOW.N,0.5623529991222427,1.764519140819506,cloud_software,True,OK,26.0,2022-09-02
NXPI.OQ,0.5506893907498608,1.3515315014061469,ai_semiconductor,True,OK,27.0,2022-09-02
NTAP.OQ,0.5505443725156484,1.0250778936428324,memory_hbm_storage,True,OK,28.0,2022-09-02
GOOG.OQ,0.5435448170245425,1.3504721043602037,cloud_software,True,OK,29.0,2022-09-02
CARR.N,0.5418531581844057,1.0391526762470746,data_center_power_cooling,True,OK,30.0,2022-09-02
EQIX.OQ,0.5362452386971877,1.0135245468557337,data_center_power_cooling,True,OK,31.0,2022-09-02
MU.OQ,0.5352904152339719,1.578743014310173,memory_hbm_storage,True,OK,32.0,2022-09-02
HON.OQ,0.5328672021612375,0.7042549892294401,robotics_autonomy,True,OK,33.0,2022-09-02
IBM.N,0.5324504495172044,0.4505220421433191,cloud_software,True,OK,34.0,2022-09-02
ETN.N,0.5269072124242997,0.8868459180879107,data_center_power_cooling,True,OK,35.0,2022-09-02
ORCL.N,0.525648980232727,0.9341137523691556,cloud_software,True,OK,36.0,2022-09-02
AMT.N,0.5194013178303951,0.6886931579285374,data_center_power_cooling,True,OK,37.0,2022-09-02
TT.N,0.5089288884969821,0.9974572265549164,data_center_power_cooling,True,OK,38.0,2022-09-02
ROK.N,0.5007647375506532,1.033404293117536,robotics_autonomy,True,OK,39.0,2022-09-02
APTV.N,0.5006031350451304,1.6998983782192936,robotics_autonomy,True,OK,40.0,2022-09-02
JCI.N,0.4944959868175293,0.9050509468266664,data_center_power_cooling,True,OK,41.0,2022-09-02
META.OQ,0.48553127444903077,1.7211537456039925,cloud_software,True,OK,42.0,2022-09-02
ZBRA.OQ,0.44188329059503945,1.460971366611597,robotics_autonomy,True,OK,43.0,2022-09-02
IRM.N,0.484156044279227,0.7572622519453415,data_center_power_cooling,False,LIQUIDITY_GATE,,2022-09-02
CIEN.N,,,server_network,False,NO_ACTIVE_MEMBERSHIP_ROW,,2022-09-02
MRVL.OQ,,,gpu_accelerator,False,NO_ACTIVE_MEMBERSHIP_ROW,,2022-09-02
PLTR.OQ,,,cloud_software,False,NO_ACTIVE_MEMBERSHIP_ROW,,2022-09-02
SNDK.OQ,,,memory_hbm_storage,False,NO_ACTIVE_MEMBERSHIP_ROW,,2022-09-02
VRT.N,,,data_center_power_cooling,False,NO_ACTIVE_MEMBERSHIP_ROW,,2022-09-02
TSLA.OQ,0.914814083261612,1.7449862784855468,robotics_autonomy,True,OK,1.0,2022-10-04
ORCL.N,0.765378744162613,0.9002743370669821,cloud_software,True,OK,2.0,2022-10-04
AVGO.OQ,0.7646182416682664,1.1934709553951073,gpu_accelerator,True,OK,3.0,2022-10-04
AMT.N,0.7593150239436535,0.7295521828032123,data_center_power_cooling,True,OK,4.0,2022-10-04
AMZN.OQ,0.759051408795368,1.722583348772012,cloud_software,True,OK,5.0,2022-10-04
CSCO.OQ,0.7586863037640906,0.8719361607767168,server_network,True,OK,6.0,2022-10-04
IBM.N,0.7542680064784936,0.4991517451354822,cloud_software,True,OK,7.0,2022-10-04
DLR.N,0.7477228604780607,0.7744800652949734,data_center_power_cooling,True,OK,8.0,2022-10-04
QCOM.OQ,0.7397332970894683,1.3286165543609012,ai_semiconductor,True,OK,9.0,2022-10-04
JNPR.N^G25,0.7357666413506853,0.9623840883624382,server_network,True,OK,10.0,2022-10-04
TXN.OQ,0.7349026784783504,1.0032539444369517,ai_semiconductor,True,OK,11.0,2022-10-04
NVDA.OQ,0.7346659366638676,2.0466268537784837,gpu_accelerator,True,OK,12.0,2022-10-04
META.OQ,0.7343758209855336,1.6812637808330806,cloud_software,True,OK,13.0,2022-10-04
HPE.N,0.73101036264065,0.9950812690917608,server_network,True,OK,14.0,2022-10-04
MSFT.OQ,0.7287069408958498,1.1817957476887635,cloud_software,True,OK,15.0,2022-10-04
EQIX.OQ,0.7271049144009057,0.9791132840496172,data_center_power_cooling,True,OK,16.0,2022-10-04
ANET.N,0.7251349543374183,1.3733950036802318,server_network,True,OK,17.0,2022-10-04
NXPI.OQ,0.7241123520486616,1.3391721478119936,ai_semiconductor,True,OK,18.0,2022-10-04
ON.OQ,0.7197677505876414,1.777060557348737,ai_semiconductor,True,OK,19.0,2022-10-04
AMD.OQ,0.71951456035988,1.9325314474909805,gpu_accelerator,True,OK,20.0,2022-10-04
ETN.N,0.7194487801877493,0.890711564390804,data_center_power_cooling,True,OK,21.0,2022-10-04
GOOG.OQ,0.7180205889772987,1.31696222519279,cloud_software,True,OK,22.0,2022-10-04
NTAP.OQ,0.7158971823610283,1.0086357163810395,memory_hbm_storage,True,OK,23.0,2022-10-04
HON.OQ,0.7124604139761682,0.7430411471917899,robotics_autonomy,True,OK,24.0,2022-10-04
STX.OQ,0.7055075770007803,1.2101310726537358,memory_hbm_storage,True,OK,25.0,2022-10-04
MU.OQ,0.7027047961253406,1.3944513295147094,memory_hbm_storage,True,OK,26.0,2022-10-04
CARR.N,0.7014818913957614,1.0065077356333203,data_center_power_cooling,True,OK,27.0,2022-10-04
ISRG.OQ,0.7011546617690867,1.3901982702008824,robotics_autonomy,True,OK,28.0,2022-10-04
SNPS.OQ,0.7009581100503477,1.2251016411249318,cloud_software,True,OK,29.0,2022-10-04
MPWR.OQ,0.7000788170087368,1.902722738982852,ai_semiconductor,True,OK,30.0,2022-10-04
CDNS.OQ,0.6995828075238645,1.276901397146058,cloud_software,True,OK,31.0,2022-10-04
JCI.N,0.6979149758747232,0.9152784247382396,data_center_power_cooling,True,OK,32.0,2022-10-04
TRMB.OQ,0.6926451090696409,1.358078866797485,robotics_autonomy,True,OK,33.0,2022-10-04
TT.N,0.6914843159255105,0.9724016954455972,data_center_power_cooling,True,OK,34.0,2022-10-04
INTC.OQ,0.6900015266083521,1.1303299485380809,gpu_accelerator,True,OK,35.0,2022-10-04
ADI.OQ,0.6839411809771999,1.145050193505345,ai_semiconductor,True,OK,36.0,2022-10-04
IRM.N,0.6732290044857415,0.8882860619880278,data_center_power_cooling,True,OK,37.0,2022-10-04
TER.OQ,0.6679771032666616,1.5293063097434625,robotics_autonomy,True,OK,38.0,2022-10-04
ROK.N,0.6640631114728321,1.1216989711167744,robotics_autonomy,True,OK,39.0,2022-10-04
NOW.N,0.6620461552758878,1.6253313556107716,cloud_software,True,OK,40.0,2022-10-04
DELL.N,0.6615575706790626,1.23015119320232,server_network,True,OK,41.0,2022-10-04
WDC.OQ,0.6566362102726495,1.2839315091715258,memory_hbm_storage,True,OK,42.0,2022-10-04
ZBRA.OQ,0.6421824374380675,1.4220137208549772,robotics_autonomy,True,OK,43.0,2022-10-04
APTV.N,0.6346013489400759,1.6672197160681783,robotics_autonomy,True,OK,44.0,2022-10-04
CIEN.N,,,server_network,False,NO_ACTIVE_MEMBERSHIP_ROW,,2022-10-04
MRVL.OQ,,,gpu_accelerator,False,NO_ACTIVE_MEMBERSHIP_ROW,,2022-10-04
PLTR.OQ,,,cloud_software,False,NO_ACTIVE_MEMBERSHIP_ROW,,2022-10-04
SNDK.OQ,,,memory_hbm_storage,False,NO_ACTIVE_MEMBERSHIP_ROW,,2022-10-04
VRT.N,,,data_center_power_cooling,False,NO_ACTIVE_MEMBERSHIP_ROW,,2022-10-04
ZBRA.OQ,0.8943456387144653,1.4664986866424805,robotics_autonomy,True,OK,1.0,2022-11-02
AMZN.OQ,0.8924827478202194,1.520231507989508,cloud_software,True,OK,2.0,2022-11-02
GOOG.OQ,0.8551498115555397,1.2811957012563562,cloud_software,True,OK,3.0,2022-11-02
META.OQ,0.8076816695183089,1.55452791297531,cloud_software,True,OK,4.0,2022-11-02
MSFT.OQ,0.8036120227206808,1.2040338809140678,cloud_software,True,OK,5.0,2022-11-02
DLR.N,0.7861936539550709,0.8498601407075971,data_center_power_cooling,True,OK,6.0,2022-11-02
CSCO.OQ,0.76495092623115,0.8854463071716202,server_network,True,OK,7.0,2022-11-02
ON.OQ,0.760343571651266,1.789889069182289,ai_semiconductor,True,OK,8.0,2022-11-02
CDNS.OQ,0.7461356559266229,1.207443566699642,cloud_software,True,OK,9.0,2022-11-02
IBM.N,0.7368849485042075,0.5546277094734978,cloud_software,True,OK,10.0,2022-11-02
QCOM.OQ,0.7359486662471774,1.237599547939863,ai_semiconductor,True,OK,11.0,2022-11-02
AVGO.OQ,0.734648689953748,1.1989686195530072,gpu_accelerator,True,OK,12.0,2022-11-02
EQIX.OQ,0.7330631280693353,0.9885886690854888,data_center_power_cooling,True,OK,13.0,2022-11-02
AMD.OQ,0.7327261763334292,1.91594128797898,gpu_accelerator,True,OK,14.0,2022-11-02
ORCL.N,0.7311454976186633,0.9039629664603888,cloud_software,True,OK,15.0,2022-11-02
JCI.N,0.7305468976168604,0.9823355239115146,data_center_power_cooling,True,OK,16.0,2022-11-02
TSLA.OQ,0.7298630232776004,1.7730891265333195,robotics_autonomy,True,OK,17.0,2022-11-02
MU.OQ,0.729191267416749,1.3535031956300363,memory_hbm_storage,True,OK,18.0,2022-11-02
SNPS.OQ,0.7259155765270047,1.1582026797651497,cloud_software,True,OK,19.0,2022-11-02
HPE.N,0.7247861431623942,1.0321379997979874,server_network,True,OK,20.0,2022-11-02
STX.OQ,0.7177686902552911,1.2766531499286662,memory_hbm_storage,True,OK,21.0,2022-11-02
NVDA.OQ,0.7138872927811957,1.9949600041305933,gpu_accelerator,True,OK,22.0,2022-11-02
TXN.OQ,0.7085054154753443,1.0237133954976878,ai_semiconductor,True,OK,23.0,2022-11-02
APTV.N,0.7076176689092418,1.7097098583262664,robotics_autonomy,True,OK,24.0,2022-11-02
IRM.N,0.7062094945821613,0.9495582498339772,data_center_power_cooling,True,OK,25.0,2022-11-02
ETN.N,0.706000828845424,0.9518310886335012,data_center_power_cooling,True,OK,26.0,2022-11-02
INTC.OQ,0.7046363320864281,1.157008694606883,gpu_accelerator,True,OK,27.0,2022-11-02
ADI.OQ,0.6993903994127652,1.1304851872011543,ai_semiconductor,True,OK,28.0,2022-11-02
JNPR.N^G25,0.6991022975864714,0.9645697308050422,server_network,True,OK,29.0,2022-11-02
TT.N,0.6986679145102449,1.027931166778575,data_center_power_cooling,True,OK,30.0,2022-11-02
TRMB.OQ,0.6899325462023629,1.4040811043019203,robotics_autonomy,True,OK,31.0,2022-11-02
HON.OQ,0.6877805947733268,0.8304062866965676,robotics_autonomy,True,OK,32.0,2022-11-02
CARR.N,0.6870487486273957,1.0900648557930963,data_center_power_cooling,True,OK,33.0,2022-11-02
ISRG.OQ,0.6698872184626158,1.2896586002671009,robotics_autonomy,True,OK,34.0,2022-11-02
ROK.N,0.6668880433573927,1.1611806762987384,robotics_autonomy,True,OK,35.0,2022-11-02
NTAP.OQ,0.6634603872119201,1.038583852983368,memory_hbm_storage,True,OK,36.0,2022-11-02
AMT.N,0.6564339070401938,0.8267036706816641,data_center_power_cooling,True,OK,37.0,2022-11-02
NOW.N,0.655472272568291,1.4697129184000248,cloud_software,True,OK,38.0,2022-11-02
DELL.N,0.6489273537917198,1.309711097164855,server_network,True,OK,39.0,2022-11-02
TER.OQ,0.6475425035122966,1.4991749728498094,robotics_autonomy,True,OK,40.0,2022-11-02
WDC.OQ,0.6430243457607139,1.3343339516669492,memory_hbm_storage,True,OK,41.0,2022-11-02
NXPI.OQ,0.6208793022625502,1.3681736042333958,ai_semiconductor,True,OK,42.0,2022-11-02
MPWR.OQ,0.5938230982769898,1.8454103566357976,ai_semiconductor,True,OK,43.0,2022-11-02
ANET.N,0.5526443926906187,1.308968783130647,server_network,True,OK,44.0,2022-11-02
CIEN.N,,,server_network,False,NO_ACTIVE_MEMBERSHIP_ROW,,2022-11-02
MRVL.OQ,,,gpu_accelerator,False,NO_ACTIVE_MEMBERSHIP_ROW,,2022-11-02
PLTR.OQ,,,cloud_software,False,NO_ACTIVE_MEMBERSHIP_ROW,,2022-11-02
SNDK.OQ,,,memory_hbm_storage,False,NO_ACTIVE_MEMBERSHIP_ROW,,2022-11-02
VRT.N,,,data_center_power_cooling,False,NO_ACTIVE_MEMBERSHIP_ROW,,2022-11-02
